Policy ID,Age,Gender,Vehicle Type,Fuel Type,City Tier,NCB,Vehicle Age,IDV,Exposure,Claims,Claim Amount,Accident Type,Weather,Fraud Flag
NS-00055,56,Female,SUV,Diesel,Tier 1,25,13,1697000,1.0,0,,,,0
NS-01703,30,Male,SUV,CNG,Tier 2,25,2,1863000,1.0,0,,,,0
NS-02319,44,Female,Hatchback,Diesel,Tier 3,0,2,583000,1.0,0,,,,0
NS-01766,31,Male,Sedan,Diesel,Tier 2,35,1,750000,1.0,0,,,,0
NS-00114,46,Female,Sedan,Petrol,Tier 1,25,9,902000,1.0,0,,,,0
NS-02248,38,Male,Sedan,CNG,Tier 3,20,8,609000,1.0,0,,,,0
NS-00988,53,Male,Hatchback,Petrol,Tier 1,20,9,474000,1.0,0,,,,0
NS-01711,41,Female,Sedan,Petrol,Tier 2,25,10,1063000,1.0,0,,,,0
NS-01423,28,Male,Hatchback,Diesel,Tier 2,0,12,568000,1.0,0,,,,0
NS-01010,38,Female,Sedan,CNG,Tier 2,25,9,848000,1.0,0,,,,0
NS-00590,44,Male,SUV,Petrol,Tier 1,50,3,1085000,1.0,0,,,,0
NS-01989,37,Female,Hatchback,Petrol,Tier 3,0,3,663000,1.0,0,,,,0
NS-00018,54,Male,Hatchback,CNG,Tier 1,20,2,394000,1.0,0,,,,0
NS-01887,34,Male,Sedan,CNG,Tier 3,35,4,663000,1.0,0,,,,0
NS-01858,39,Female,Two-Wheeler,Petrol,Tier 3,25,10,189000,1.0,0,,,,0
NS-00286,52,Male,Sedan,Diesel,Tier 1,20,10,700000,1.0,0,,,,0
NS-00429,21,Male,Hatchback,Petrol,Tier 1,25,6,531000,1.0,0,,,,0
NS-01227,48,Female,Two-Wheeler,Petrol,Tier 2,35,3,153000,1.0,0,,,,0
NS-00670,34,Male,Sedan,Petrol,Tier 1,20,2,1194000,1.0,0,,,,0
NS-00032,43,Male,SUV,Electric,Tier 1,25,4,991000,1.0,0,,,,0
NS-00723,35,Female,SUV,Diesel,Tier 1,20,4,1777000,1.0,0,,,,0
NS-00952,56,Female,Sedan,Petrol,Tier 1,0,14,1110000,1.0,0,,,,0
NS-01599,39,Male,Hatchback,Petrol,Tier 2,0,13,491000,1.0,0,,,,0
NS-00215,38,Female,Hatchback,Diesel,Tier 1,25,15,687000,1.0,0,,,,0
NS-01622,54,Female,SUV,Diesel,Tier 2,25,15,1265000,1.0,0,,,,0
NS-01165,40,Male,Sedan,Petrol,Tier 2,35,6,1082000,1.0,0,,,,0
NS-00327,59,Male,Hatchback,Petrol,Tier 1,25,15,458000,1.0,0,,,,0
NS-00561,56,Male,Two-Wheeler,Diesel,Tier 1,45,5,78000,1.0,0,,,,0
NS-01087,42,Female,Two-Wheeler,Petrol,Tier 2,0,8,66000,1.0,0,,,,0
NS-01661,65,Male,Sedan,Petrol,Tier 2,20,11,1052000,1.0,0,,,,0
NS-00342,53,Female,Two-Wheeler,Petrol,Tier 1,25,8,82000,1.0,0,,,,0
NS-00148,64,Female,SUV,CNG,Tier 1,0,4,1609000,1.0,0,,,,0
NS-01671,61,Female,Hatchback,Diesel,Tier 2,25,12,390000,1.0,0,,,,0
NS-01108,43,Female,Hatchback,Electric,Tier 2,0,14,532000,1.0,0,,,,0
NS-01945,65,Female,Hatchback,Petrol,Tier 3,0,6,542000,1.0,1,14900.0,Theft,Clear,0
NS-00967,25,Male,Hatchback,Petrol,Tier 1,35,6,530000,1.0,0,,,,0
NS-01073,23,Female,Hatchback,CNG,Tier 2,0,3,477000,1.0,0,,,,0
NS-00156,22,Male,Two-Wheeler,Petrol,Tier 1,0,13,123000,1.0,0,,,,0
NS-01502,61,Male,Two-Wheeler,Diesel,Tier 2,0,6,82000,1.0,0,,,,0
NS-01452,65,Male,Sedan,Petrol,Tier 2,0,13,626000,1.0,1,25800.0,Third-Party Liability,Clear,0
NS-01003,31,Male,SUV,Petrol,Tier 2,20,6,969000,1.0,0,,,,0
NS-01675,56,Male,Hatchback,Petrol,Tier 2,35,14,638000,1.0,0,,,,0
NS-02214,62,Female,SUV,Petrol,Tier 3,25,13,970000,1.0,0,,,,0
NS-01678,61,Male,SUV,Petrol,Tier 2,45,7,2034000,1.0,0,,,,0
NS-02123,26,Male,SUV,Petrol,Tier 3,25,7,1431000,1.0,0,,,,0
NS-02259,29,Male,Hatchback,Petrol,Tier 3,0,2,544000,1.0,1,26800.0,Fire,Clear,0
NS-01996,59,Female,Sedan,Petrol,Tier 3,0,9,946000,1.0,0,,,,0
NS-01794,37,Male,SUV,Petrol,Tier 2,0,5,1976000,1.0,0,,,,0
NS-02252,59,Female,SUV,Diesel,Tier 3,20,8,1610000,1.0,0,,,,0
NS-02283,47,Male,Sedan,Petrol,Tier 3,0,14,1146000,1.0,0,,,,0
NS-01338,63,Male,Hatchback,Petrol,Tier 2,0,2,699000,1.0,0,,,,0
NS-01621,44,Female,Two-Wheeler,Diesel,Tier 2,25,12,139000,1.0,0,,,,0
NS-01802,25,Male,SUV,Petrol,Tier 3,0,5,1354000,1.0,0,,,,0
NS-02154,60,Female,Sedan,Petrol,Tier 3,45,9,1136000,1.0,0,,,,0
NS-00939,65,Female,Two-Wheeler,Diesel,Tier 1,45,13,109000,1.0,0,,,,0
NS-02156,58,Female,Sedan,Petrol,Tier 3,20,10,808000,1.0,0,,,,0
NS-00347,45,Male,Sedan,Petrol,Tier 1,20,14,1171000,1.0,0,,,,0
NS-01938,49,Female,SUV,Petrol,Tier 3,25,2,903000,1.0,0,,,,0
NS-02377,59,Male,Two-Wheeler,CNG,Tier 3,0,6,181000,1.0,0,,,,0
NS-01739,25,Male,SUV,Petrol,Tier 2,35,7,2087000,1.0,0,,,,0
NS-00386,25,Male,Sedan,Petrol,Tier 1,20,12,1071000,1.0,0,,,,0
NS-01431,58,Female,Hatchback,Diesel,Tier 2,45,13,685000,1.0,0,,,,0
NS-01478,25,Female,Two-Wheeler,Diesel,Tier 2,45,0,189000,1.0,0,,,,0
NS-00244,37,Male,Two-Wheeler,CNG,Tier 1,35,9,166000,1.0,0,,,,0
NS-01352,40,Male,Two-Wheeler,Petrol,Tier 2,0,0,101000,1.0,0,,,,0
NS-00937,61,Male,Hatchback,Petrol,Tier 1,20,9,695000,1.0,0,,,,0
NS-02060,46,Male,Sedan,Diesel,Tier 3,0,11,787000,1.0,0,,,,0
NS-00313,57,Female,Sedan,Petrol,Tier 1,0,14,684000,1.0,0,,,,0
NS-02344,30,Female,SUV,Petrol,Tier 3,50,2,1594000,1.0,0,,,,0
NS-01381,58,Female,Hatchback,Petrol,Tier 2,25,3,619000,1.0,0,,,,0
NS-00969,43,Female,Sedan,Petrol,Tier 1,0,11,1138000,1.0,1,78300.0,Fire,Clear,0
NS-00661,57,Male,Sedan,Petrol,Tier 1,0,4,855000,1.0,1,23000.0,Collision,Clear,0
NS-00936,52,Male,SUV,Petrol,Tier 1,0,11,1728000,1.0,0,,,,0
NS-00371,48,Male,Two-Wheeler,Petrol,Tier 1,35,3,142000,1.0,0,,,,0
NS-00567,52,Female,Two-Wheeler,Diesel,Tier 1,25,2,139000,1.0,0,,,,0
NS-01781,31,Male,SUV,Diesel,Tier 2,35,4,2029000,1.0,0,,,,0
NS-00825,30,Female,Hatchback,Petrol,Tier 1,20,0,542000,1.0,0,,,,0
NS-00983,32,Female,Sedan,Petrol,Tier 1,45,0,1064000,1.0,0,,,,0
NS-01801,33,Male,Hatchback,Petrol,Tier 3,50,12,541000,1.0,0,,,,0
NS-01331,39,Male,Sedan,Petrol,Tier 2,20,4,961000,1.0,0,,,,0
NS-00814,64,Female,Two-Wheeler,Petrol,Tier 1,20,10,64000,1.0,0,,,,0
NS-00779,61,Female,Hatchback,Petrol,Tier 1,20,11,542000,1.0,0,,,,0
NS-01053,58,Female,Hatchback,Petrol,Tier 2,0,7,610000,1.0,0,,,,0
NS-01645,53,Female,Hatchback,Petrol,Tier 2,20,4,605000,1.0,0,,,,0
NS-01014,39,Female,Hatchback,Petrol,Tier 2,20,5,593000,1.0,0,,,,0
NS-01546,44,Female,Sedan,Petrol,Tier 2,25,0,626000,1.0,0,,,,0
NS-01910,44,Female,Sedan,CNG,Tier 3,25,13,974000,1.0,0,,,,0
NS-01874,53,Male,Hatchback,Diesel,Tier 3,25,12,676000,1.0,0,,,,0
NS-00127,45,Female,Two-Wheeler,CNG,Tier 1,20,11,160000,1.0,0,,,,0
NS-00888,56,Male,Two-Wheeler,Petrol,Tier 1,20,14,94000,1.0,0,,,,0
NS-01847,30,Male,Hatchback,Petrol,Tier 3,20,4,546000,1.0,0,,,,0
NS-01008,60,Female,Two-Wheeler,Petrol,Tier 2,35,12,174000,1.0,1,27200.0,Natural Disaster,Clear,0
NS-00356,22,Male,Hatchback,Electric,Tier 1,35,12,446000,1.0,0,,,,0
NS-01004,62,Female,Hatchback,CNG,Tier 2,35,5,514000,1.0,1,50700.0,Collision,Clear,0
NS-00683,47,Female,Sedan,Electric,Tier 1,0,11,651000,1.0,0,,,,0
NS-00828,25,Male,Sedan,Petrol,Tier 1,25,14,984000,1.0,0,,,,0
NS-01350,30,Female,Two-Wheeler,Diesel,Tier 2,0,10,155000,1.0,0,,,,0
NS-00985,36,Male,Hatchback,Petrol,Tier 1,45,10,670000,1.0,1,43400.0,Collision,Clear,0
NS-01234,26,Female,Two-Wheeler,Diesel,Tier 2,50,6,148000,1.0,0,,,,0
NS-02018,46,Male,Two-Wheeler,Petrol,Tier 3,0,1,92000,1.0,0,,,,0
NS-00141,41,Female,Two-Wheeler,Diesel,Tier 1,50,7,165000,1.0,0,,,,0
NS-02013,31,Male,Two-Wheeler,Petrol,Tier 3,35,9,170000,1.0,0,,,,0
NS-01959,29,Female,Hatchback,Petrol,Tier 3,0,1,566000,1.0,0,,,,0
NS-01862,44,Male,Hatchback,Diesel,Tier 3,0,8,600000,1.0,0,,,,0
NS-02132,31,Male,Hatchback,Petrol,Tier 3,25,15,495000,1.0,0,,,,0
NS-01895,35,Male,Sedan,CNG,Tier 3,45,15,739000,1.0,0,,,,0
NS-02362,25,Female,SUV,Diesel,Tier 3,0,1,1083000,1.0,0,,,,0
NS-02003,39,Male,Sedan,CNG,Tier 3,20,2,1150000,1.0,0,,,,0
NS-00712,61,Male,Two-Wheeler,Petrol,Tier 1,45,5,132000,1.0,0,,,,0
NS-01158,28,Male,Hatchback,CNG,Tier 2,0,12,483000,1.0,0,,,,0
NS-01746,31,Male,SUV,Diesel,Tier 2,35,15,1369000,1.0,0,,,,0
NS-00872,53,Male,Sedan,CNG,Tier 1,35,3,979000,1.0,0,,,,0
NS-01323,30,Female,Two-Wheeler,Diesel,Tier 2,25,8,167000,1.0,0,,,,0
NS-00011,39,Female,Hatchback,Electric,Tier 1,35,14,505000,1.0,0,,,,0
NS-01669,51,Male,Two-Wheeler,Petrol,Tier 2,20,0,66000,1.0,0,,,,0
NS-01577,28,Male,Hatchback,Petrol,Tier 2,0,7,487000,1.0,0,,,,0
NS-00755,52,Female,Two-Wheeler,Petrol,Tier 1,35,12,72000,1.0,0,,,,0
NS-00627,61,Female,Sedan,Diesel,Tier 1,45,12,1195000,1.0,0,,,,0
NS-01564,56,Female,Two-Wheeler,Petrol,Tier 2,0,6,95000,1.0,0,,,,0
NS-00130,37,Female,Sedan,Electric,Tier 1,0,15,1175000,1.0,0,,,,0
NS-00844,57,Female,Sedan,Petrol,Tier 1,20,3,727000,1.0,0,,,,0
NS-00324,64,Male,Two-Wheeler,Diesel,Tier 1,20,4,112000,1.0,0,,,,0
NS-01872,63,Female,SUV,Diesel,Tier 3,0,11,1633000,1.0,0,,,,0
NS-01310,33,Female,Hatchback,CNG,Tier 2,25,7,657000,1.0,0,,,,0
NS-01285,48,Female,Sedan,Diesel,Tier 2,25,15,1089000,1.0,0,,,,0
NS-02327,52,Male,Hatchback,Petrol,Tier 3,0,6,631000,1.0,0,,,,0
NS-00015,53,Male,Two-Wheeler,Petrol,Tier 1,0,9,128000,1.0,0,,,,0
NS-02309,27,Female,Sedan,Petrol,Tier 3,0,9,1025000,1.0,0,,,,0
NS-00216,41,Male,Two-Wheeler,Diesel,Tier 1,20,14,180000,1.0,0,,,,0
NS-01468,43,Male,Sedan,Petrol,Tier 2,35,14,620000,1.0,0,,,,0
NS-01762,54,Female,Hatchback,Petrol,Tier 2,0,6,673000,1.0,0,,,,0
NS-01183,36,Male,Sedan,Diesel,Tier 2,0,5,1165000,1.0,0,,,,0
NS-01491,52,Male,Hatchback,Petrol,Tier 2,20,15,487000,1.0,0,,,,0
NS-01415,27,Female,Sedan,CNG,Tier 2,0,11,830000,1.0,0,,,,0
NS-00865,61,Male,Hatchback,Diesel,Tier 1,25,14,559000,1.0,0,,,,0
NS-00517,44,Male,Two-Wheeler,Diesel,Tier 1,35,4,182000,1.0,0,,,,0
NS-00598,54,Male,Sedan,Electric,Tier 1,0,14,690000,1.0,0,,,,0
NS-00196,27,Female,Sedan,Petrol,Tier 1,35,10,743000,1.0,0,,,,0
NS-02006,26,Female,Sedan,Electric,Tier 3,0,5,849000,1.0,0,,,,0
NS-00289,41,Female,SUV,Petrol,Tier 1,0,1,1745000,1.0,0,,,,0
NS-00951,45,Male,SUV,Petrol,Tier 1,20,5,1002000,1.0,0,,,,0
NS-01656,31,Male,Two-Wheeler,Petrol,Tier 2,0,4,117000,1.0,0,,,,0
NS-01923,61,Male,Two-Wheeler,CNG,Tier 3,25,1,160000,1.0,0,,,,0
NS-01121,40,Male,Hatchback,CNG,Tier 2,20,10,421000,1.0,0,,,,0
NS-00550,65,Male,Sedan,Petrol,Tier 1,0,4,1163000,1.0,0,,,,0
NS-00157,48,Male,Two-Wheeler,Petrol,Tier 1,35,12,76000,1.0,1,28300.0,Third-Party Liability,Clear,0
NS-00420,61,Female,Two-Wheeler,Petrol,Tier 1,25,12,86000,1.0,0,,,,0
NS-00923,34,Female,SUV,Diesel,Tier 1,20,6,1224000,1.0,0,,,,0
NS-01652,35,Female,SUV,Petrol,Tier 2,25,12,1089000,1.0,0,,,,0
NS-00478,21,Male,SUV,Petrol,Tier 1,0,5,1161000,1.0,1,30300.0,Theft,Clear,1
NS-01453,29,Male,Sedan,CNG,Tier 2,0,11,1049000,1.0,0,,,,0
NS-01489,54,Female,Two-Wheeler,Petrol,Tier 2,0,15,192000,1.0,0,,,,0
NS-00554,59,Male,Two-Wheeler,Diesel,Tier 1,50,14,71000,1.0,0,,,,0
NS-01203,55,Male,Sedan,Petrol,Tier 2,35,11,1107000,1.0,0,,,,0
NS-00391,34,Male,Sedan,Petrol,Tier 1,45,7,1041000,1.0,0,,,,0
NS-00579,24,Male,Two-Wheeler,Petrol,Tier 1,0,3,123000,1.0,0,,,,0
NS-02222,65,Male,Two-Wheeler,Diesel,Tier 3,25,12,79000,1.0,0,,,,0
NS-01484,64,Female,Two-Wheeler,CNG,Tier 2,25,9,190000,1.0,0,,,,0
NS-02177,61,Male,Sedan,Petrol,Tier 3,45,6,804000,1.0,0,,,,0
NS-00821,60,Male,Hatchback,Diesel,Tier 1,45,14,516000,1.0,0,,,,0
NS-02298,53,Female,Two-Wheeler,Diesel,Tier 3,0,10,121000,1.0,0,,,,0
NS-01007,65,Male,SUV,Petrol,Tier 2,50,13,1504000,1.0,0,,,,0
NS-01249,26,Female,Hatchback,Petrol,Tier 2,0,7,408000,1.0,0,,,,0
NS-01477,31,Female,Hatchback,CNG,Tier 2,25,2,423000,1.0,0,,,,0
NS-00665,44,Male,Sedan,CNG,Tier 1,50,3,1155000,1.0,1,59000.0,Theft,Clear,0
NS-02128,64,Female,Sedan,Diesel,Tier 3,0,11,625000,1.0,0,,,,0
NS-00143,53,Female,Sedan,Diesel,Tier 1,25,6,798000,1.0,0,,,,0
NS-02088,51,Male,Hatchback,Diesel,Tier 3,0,13,621000,1.0,1,11500.0,Collision,Rain,0
NS-01657,47,Male,Sedan,CNG,Tier 2,25,15,894000,1.0,0,,,,0
NS-00422,29,Male,Hatchback,Diesel,Tier 1,20,8,569000,1.0,1,97400.0,Third-Party Liability,Fog,0
NS-00800,50,Male,Hatchback,Petrol,Tier 1,20,14,652000,1.0,0,,,,0
NS-00616,62,Male,Sedan,Petrol,Tier 1,0,6,827000,1.0,0,,,,0
NS-01319,45,Female,Hatchback,Petrol,Tier 2,35,6,394000,1.0,0,,,,0
NS-00296,44,Female,Hatchback,Petrol,Tier 1,20,11,467000,1.0,0,,,,0
NS-00402,34,Female,SUV,Petrol,Tier 1,0,9,1156000,1.0,0,,,,0
NS-00089,59,Female,Sedan,Petrol,Tier 1,20,4,800000,1.0,0,,,,0
NS-01853,40,Male,Two-Wheeler,Diesel,Tier 3,20,11,102000,1.0,0,,,,0
NS-02363,43,Female,Sedan,Petrol,Tier 3,35,12,939000,1.0,0,,,,0
NS-00132,44,Female,SUV,Petrol,Tier 1,20,5,1758000,1.0,0,,,,0
NS-01424,30,Male,Hatchback,Petrol,Tier 2,0,0,567000,1.0,1,42200.0,Collision,Clear,0
NS-01506,39,Male,Sedan,Diesel,Tier 2,45,6,853000,1.0,0,,,,0
NS-01873,61,Female,SUV,Diesel,Tier 3,0,0,1445000,1.0,0,,,,0
NS-02081,58,Male,Hatchback,Diesel,Tier 3,0,5,553000,1.0,0,,,,0
NS-01878,65,Female,Hatchback,Diesel,Tier 3,25,3,517000,1.0,0,,,,0
NS-00725,36,Female,SUV,Petrol,Tier 1,25,5,2151000,1.0,0,,,,0
NS-01315,28,Female,Two-Wheeler,Petrol,Tier 2,0,15,169000,1.0,0,,,,0
NS-01602,49,Male,Sedan,Diesel,Tier 2,50,12,614000,1.0,0,,,,0
NS-00270,41,Female,Sedan,Petrol,Tier 1,35,10,604000,1.0,0,,,,0
NS-01614,24,Male,Two-Wheeler,Petrol,Tier 2,0,4,167000,1.0,0,,,,0
NS-02116,38,Female,Sedan,Petrol,Tier 3,35,10,721000,1.0,0,,,,0
NS-01373,28,Female,SUV,Petrol,Tier 2,50,4,2115000,1.0,0,,,,0
NS-00918,46,Male,Two-Wheeler,Diesel,Tier 1,25,3,164000,1.0,0,,,,0
NS-01457,63,Male,Sedan,Diesel,Tier 2,0,15,813000,1.0,1,44500.0,Collision,Rain,0
NS-01320,21,Male,Hatchback,Petrol,Tier 2,0,3,425000,1.0,1,23800.0,Fire,Fog,0
NS-02052,46,Male,Sedan,Petrol,Tier 3,45,12,709000,1.0,0,,,,0
NS-01840,23,Male,Sedan,Petrol,Tier 3,0,9,1054000,1.0,0,,,,0
NS-01926,48,Male,Sedan,Diesel,Tier 3,0,11,1119000,1.0,0,,,,0
NS-00376,21,Male,Sedan,Petrol,Tier 1,35,6,773000,1.0,1,20800.0,Third-Party Liability,Rain,0
NS-00334,21,Male,Sedan,Petrol,Tier 1,35,3,1108000,1.0,0,,,,0
NS-01624,63,Male,Hatchback,Petrol,Tier 2,20,13,642000,1.0,0,,,,0
NS-02255,42,Female,SUV,Petrol,Tier 3,20,7,911000,1.0,0,,,,0
NS-01119,35,Male,Sedan,Petrol,Tier 2,20,5,1165000,1.0,0,,,,0
NS-00911,58,Male,Two-Wheeler,Petrol,Tier 1,0,9,140000,1.0,0,,,,0
NS-00777,32,Female,Sedan,Petrol,Tier 1,35,14,748000,1.0,1,20500.0,Collision,Clear,0
NS-01578,33,Male,Hatchback,Diesel,Tier 2,0,13,582000,1.0,0,,,,0
NS-00329,57,Female,Sedan,CNG,Tier 1,20,13,750000,1.0,0,,,,0
NS-01343,44,Male,Hatchback,Diesel,Tier 2,35,12,654000,1.0,0,,,,0
NS-00321,23,Female,Sedan,Petrol,Tier 1,45,15,1162000,1.0,0,,,,0
NS-01829,40,Male,Two-Wheeler,Petrol,Tier 3,20,7,72000,1.0,0,,,,0
NS-00013,21,Female,SUV,Petrol,Tier 1,25,1,1518000,1.0,0,,,,0
NS-00898,63,Female,Two-Wheeler,Petrol,Tier 1,45,3,78000,1.0,0,,,,0
NS-00172,29,Male,Two-Wheeler,Petrol,Tier 1,25,6,188000,1.0,0,,,,0
NS-00261,49,Male,Two-Wheeler,CNG,Tier 1,35,4,144000,1.0,0,,,,0
NS-01692,47,Female,Two-Wheeler,Petrol,Tier 2,25,0,103000,1.0,0,,,,0
NS-01973,41,Male,Two-Wheeler,Petrol,Tier 3,35,10,192000,1.0,0,,,,0
NS-00902,61,Male,Hatchback,Petrol,Tier 1,0,9,501000,1.0,0,,,,0
NS-00259,24,Female,Two-Wheeler,Petrol,Tier 1,35,6,195000,1.0,0,,,,0
NS-00845,62,Female,Sedan,Electric,Tier 1,0,8,793000,1.0,0,,,,0
NS-00139,48,Female,SUV,Diesel,Tier 1,20,7,1583000,1.0,0,,,,0
NS-00320,29,Female,Hatchback,Diesel,Tier 1,50,15,431000,1.0,0,,,,0
NS-00654,59,Female,Sedan,Diesel,Tier 1,35,13,964000,1.0,0,,,,0
NS-01721,49,Male,SUV,Diesel,Tier 2,0,15,1564000,1.0,0,,,,0
NS-01646,57,Female,SUV,Petrol,Tier 2,20,5,1395000,1.0,0,,,,0
NS-00559,37,Male,Sedan,Petrol,Tier 1,25,7,908000,1.0,0,,,,0
NS-00140,47,Male,Hatchback,Diesel,Tier 1,45,5,695000,1.0,0,,,,0
NS-00113,49,Male,SUV,CNG,Tier 1,20,6,1352000,1.0,0,,,,0
NS-00532,61,Male,Two-Wheeler,Electric,Tier 1,20,14,97000,1.0,0,,,,0
NS-00225,53,Female,Hatchback,Diesel,Tier 1,0,5,617000,1.0,0,,,,0
NS-00724,43,Female,SUV,Diesel,Tier 1,45,1,1309000,1.0,1,112600.0,Natural Disaster,Rain,0
NS-02228,35,Female,Hatchback,Petrol,Tier 3,20,7,635000,1.0,0,,,,0
NS-02196,47,Female,SUV,Petrol,Tier 3,25,11,1394000,1.0,0,,,,0
NS-00326,25,Female,SUV,CNG,Tier 1,0,13,1737000,1.0,0,,,,0
NS-01324,50,Male,SUV,Petrol,Tier 2,25,9,1986000,1.0,0,,,,0
NS-01763,39,Male,Two-Wheeler,Diesel,Tier 2,35,8,180000,1.0,0,,,,0
NS-01816,23,Female,Sedan,Petrol,Tier 3,0,11,677000,1.0,0,,,,0
NS-02160,58,Male,Two-Wheeler,Petrol,Tier 3,25,13,163000,1.0,0,,,,0
NS-00715,35,Female,Sedan,Petrol,Tier 1,45,10,710000,1.0,0,,,,0
NS-00847,45,Female,SUV,Diesel,Tier 1,0,4,957000,1.0,0,,,,0
NS-00194,50,Female,Sedan,Diesel,Tier 1,0,14,1108000,1.0,0,,,,0
NS-00574,42,Female,Hatchback,Petrol,Tier 1,0,11,462000,1.0,0,,,,0
NS-00947,33,Female,SUV,Diesel,Tier 1,25,13,1737000,1.0,0,,,,0
NS-00504,26,Male,Hatchback,Petrol,Tier 1,20,13,538000,1.0,0,,,,0
NS-01640,26,Male,SUV,Diesel,Tier 2,35,9,1964000,1.0,0,,,,0
NS-01629,34,Male,Sedan,Diesel,Tier 2,35,8,1195000,1.0,0,,,,0
NS-00646,53,Male,SUV,Petrol,Tier 1,20,0,1017000,1.0,0,,,,0
NS-00004,32,Male,Sedan,Petrol,Tier 1,25,13,636000,1.0,0,,,,0
NS-01611,64,Female,Sedan,Petrol,Tier 2,35,11,827000,1.0,0,,,,0
NS-00468,43,Female,Two-Wheeler,Diesel,Tier 1,45,3,133000,1.0,0,,,,0
NS-01346,23,Male,Hatchback,Petrol,Tier 2,20,11,466000,1.0,0,,,,0
NS-00006,31,Male,Sedan,Petrol,Tier 1,35,5,1075000,1.0,0,,,,0
NS-01849,39,Female,Two-Wheeler,CNG,Tier 3,20,12,84000,1.0,0,,,,0
NS-01917,43,Male,Two-Wheeler,Petrol,Tier 3,0,13,193000,1.0,0,,,,0
NS-00548,36,Male,SUV,Electric,Tier 1,25,10,1066000,1.0,0,,,,0
NS-00229,53,Male,Sedan,CNG,Tier 1,20,15,1080000,1.0,0,,,,0
NS-01064,44,Female,Hatchback,Petrol,Tier 2,35,1,569000,1.0,0,,,,0
NS-00543,36,Male,SUV,CNG,Tier 1,0,11,1114000,1.0,0,,,,0
NS-00243,49,Female,Sedan,Diesel,Tier 1,45,14,882000,1.0,0,,,,0
NS-00899,39,Male,Hatchback,Petrol,Tier 1,20,3,402000,1.0,1,48000.0,Collision,Fog,0
NS-01655,64,Female,Sedan,Petrol,Tier 2,25,3,882000,1.0,0,,,,0
NS-01161,50,Male,Two-Wheeler,Diesel,Tier 2,25,14,144000,1.0,0,,,,0
NS-01663,32,Female,Sedan,Petrol,Tier 2,25,10,892000,1.0,0,,,,0
NS-01974,37,Male,Hatchback,Petrol,Tier 3,20,1,689000,1.0,0,,,,0
NS-00843,62,Male,Sedan,Diesel,Tier 1,45,0,1152000,1.0,0,,,,0
NS-01374,32,Female,Sedan,Petrol,Tier 2,25,4,1178000,1.0,0,,,,0
NS-01986,44,Female,SUV,Petrol,Tier 3,0,15,1636000,1.0,0,,,,0
NS-01619,59,Female,Hatchback,CNG,Tier 2,25,7,486000,1.0,0,,,,0
NS-00277,45,Male,Two-Wheeler,Petrol,Tier 1,35,6,133000,1.0,0,,,,0
NS-00662,39,Female,SUV,CNG,Tier 1,50,12,1760000,1.0,0,,,,0
NS-02124,28,Female,Hatchback,Petrol,Tier 3,0,12,438000,1.0,0,,,,0
NS-02264,52,Female,Two-Wheeler,Diesel,Tier 3,20,10,182000,1.0,0,,,,0
NS-02114,22,Female,Sedan,Petrol,Tier 3,25,12,715000,1.0,0,,,,0
NS-00315,25,Male,Sedan,Petrol,Tier 1,0,7,889000,1.0,0,,,,0
NS-01344,23,Female,SUV,Petrol,Tier 2,0,14,1357000,1.0,1,21400.0,Collision,Clear,0
NS-01676,38,Female,Hatchback,Petrol,Tier 2,45,4,500000,1.0,0,,,,0
NS-00692,56,Female,Hatchback,CNG,Tier 1,25,13,432000,1.0,0,,,,0
NS-00613,26,Female,Hatchback,Electric,Tier 1,35,10,435000,1.0,0,,,,0
NS-00425,62,Female,Two-Wheeler,Petrol,Tier 1,0,3,199000,1.0,1,57000.0,Collision,Rain,0
NS-00595,45,Male,SUV,Petrol,Tier 1,25,1,1515000,1.0,1,19900.0,Collision,Rain,0
NS-02378,45,Male,Sedan,Petrol,Tier 3,35,10,674000,1.0,0,,,,0
NS-02019,44,Female,Two-Wheeler,CNG,Tier 3,45,15,110000,1.0,0,,,,0
NS-00623,24,Female,Sedan,Diesel,Tier 1,25,9,1132000,1.0,0,,,,0
NS-01638,48,Male,Sedan,Diesel,Tier 2,0,5,815000,1.0,0,,,,0
NS-01469,39,Male,Sedan,CNG,Tier 2,20,10,974000,1.0,0,,,,0
NS-00228,48,Male,Sedan,Petrol,Tier 1,25,1,958000,1.0,0,,,,0
NS-01568,36,Female,Hatchback,Petrol,Tier 2,0,2,601000,1.0,1,71300.0,Collision,Rain,0
NS-01170,59,Female,Two-Wheeler,Petrol,Tier 2,20,2,94000,1.0,0,,,,0
NS-01855,48,Male,Two-Wheeler,Petrol,Tier 3,50,10,106000,1.0,0,,,,0
NS-01539,56,Female,SUV,Diesel,Tier 2,25,4,1823000,1.0,0,,,,0
NS-00067,31,Male,Two-Wheeler,CNG,Tier 1,45,8,67000,1.0,0,,,,0
NS-02241,34,Female,Hatchback,Diesel,Tier 3,0,15,401000,1.0,0,,,,0
NS-00025,51,Female,SUV,Diesel,Tier 1,0,15,2022000,1.0,0,,,,0
NS-01236,46,Male,Two-Wheeler,Petrol,Tier 2,0,12,115000,1.0,0,,,,0
NS-00145,53,Female,Hatchback,Diesel,Tier 1,25,2,456000,1.0,0,,,,0
NS-00537,50,Male,SUV,Petrol,Tier 1,0,2,2094000,1.0,0,,,,0
NS-00812,63,Female,Hatchback,Diesel,Tier 1,35,7,610000,1.0,0,,,,0
